大类,子类关键词,景点ID,名称,评分,评论数,区域,城市,地址,分类,等级,特色,标签,门票说明,是否免费,图片链接,详情链接,纬度,经度
知识科普型,博物馆,89162,铁岭博物馆,4.6,67,铁岭火车站地区,铁岭,铁岭 · 铁岭火车站地区,,,展品以辽北地方出土的文物为主,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0103f120008gqmdfg0A8C.jpg,https://you.ctrip.com/sight/tieling589/72913.html?scene=onlinesearch,42.306475,123.860444
知识科普型,博物馆,24649735,抚顺市博物馆,5.0,6,,抚顺,抚顺,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0104q12000azndr2oEE93.jpg,https://you.ctrip.com/sight/fushun514/1830631.html?scene=onlinesearch,41.83976,123.932271
知识科普型,博物馆,18531961,沈阳理工大学-兵器博物馆,4.6,45,理工大学/建筑大学,沈阳,沈阳 · 理工大学/建筑大学,,,展出大型军事武器装备,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0105r12000f6reoaz6AFF.jpg,https://you.ctrip.com/sight/shenyang155/1677118.html?scene=onlinesearch,41.733279,123.498501
知识科普型,博物馆,89160,中国·铁煤蒸汽机车博物馆,4.2,66,,调兵山,调兵山,,4A,可乘驾蒸汽机车游览观光,"博物馆, 博物馆&展馆",门市价,否,https://dimg04.c-ctrip.com/images/0105j12000f6ttsfy9CA2.jpg,https://you.ctrip.com/sight/diaobingshan2149/72897.html?scene=onlinesearch,42.418394,123.679958
知识科普型,博物馆,38394222,阜新市博物馆,4.7,17,,阜新,阜新,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0102z12000awx56v52F2A.jpg,https://you.ctrip.com/sight/fuxin879/2584183.html?scene=onlinesearch,42.03265,121.679869
知识科普型,博物馆,87644,金石滩地质博物馆,4.5,148,金石滩国家旅游度假区,大连,大连 · 金石滩国家旅游度假区,,,品种齐全、藏品丰富,"博物馆, 博物馆&展馆",门市价,否,https://dimg04.c-ctrip.com/images/0104g12000au074y6D62F.jpg,https://you.ctrip.com/sight/dalian4/64152.html?scene=onlinesearch,39.095385,122.016369
知识科普型,博物馆,10795168,抚顺煤矿博物馆,0.0,41,,抚顺,抚顺,,,饱览大露天矿坑的神奇景观,"博物馆&展馆, 场馆展馆",,否,https://dimg04.c-ctrip.com/images/01028120008k3epwv36F0.jpg,https://you.ctrip.com/sight/fushun514/70221.html?scene=onlinesearch,41.84297,123.865956
知识科普型,博物馆,50612834,沈阳航空博物馆,0.0,0,三台子/文官屯,沈阳,沈阳 · 三台子/文官屯,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0ww3p12000946uw7g77AD.jpg,https://you.ctrip.com/sight/shenyang155/4477463.html?scene=onlinesearch,41.870527,123.440266
知识科普型,博物馆,51641581,中德古生物博物馆,4.0,4,,义县,义县,,,,"博物馆, 博物馆&展馆",门票,否,https://dimg04.c-ctrip.com/images/1lo2912000b8414fd3707.jpg,https://you.ctrip.com/sight/yicounty1446021/4585003.html?scene=onlinesearch,41.580178,121.143655
知识科普型,博物馆,140851614,沈阳金融博物馆5D球幕体验厅,4.3,3,中街故宫/小河沿早市,沈阳,沈阳 · 中街故宫/小河沿早市,,,,,门票,否,https://dimg04.c-ctrip.com/images/1lo5612000btemv2d3ACF.jpg,https://you.ctrip.com/sight/shenyang155/140851614.html?scene=onlinesearch,41.800045,123.46573
知识科普型,博物馆,10541270,本溪博物馆,4.4,34,体育馆,本溪,本溪 · 体育馆,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/10011f000001h37ko255F.jpg,https://you.ctrip.com/sight/benxi463/125016.html?scene=onlinesearch,41.314028,123.824021
知识科普型,博物馆,145290193,朝阳博物馆,5.0,1,,朝阳,朝阳,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/1me4b12000kjpemjw3417.jpg,https://you.ctrip.com/sight/chaoyang1104/145290193.html?scene=onlinesearch,41.604179,120.491391
