大类,子类关键词,景点ID,名称,评分,评论数,区域,城市,地址,分类,等级,特色,标签,门票说明,是否免费,图片链接,详情链接,纬度,经度
知识科普型,博物馆,105418438,西安市古陶瓷博物馆,0.0,0,唐都医院/纺织城,西安,西安 · 唐都医院/纺织城,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0HJ3l12000g5ztdboD9DC.jpg,https://you.ctrip.com/sight/xian7/105418438.html?scene=onlinesearch,34.285323,109.058798
知识科普型,博物馆,134445036,猫咪博物馆(咸阳丽彩万达店),0.0,0,,咸阳,咸阳,,,,"特色展馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg,https://you.ctrip.com/sight/xianyang632/134445036.html?scene=onlinesearch,34.34857,108.697837
知识科普型,博物馆,144878479,合阳历史文化博物馆,0.0,0,,合阳,合阳,,,,博物馆&展馆,免费,是,https://dimg04.c-ctrip.com/images/1me4n12000d69dj5dB086.jpg,https://you.ctrip.com/sight/heyang1446142/144878479.html?scene=onlinesearch,35.220783,110.168081
知识科普型,博物馆,24652558,医史博物馆,4.6,25,,咸阳,咸阳,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0100212000awxh7j6939E.jpg,https://you.ctrip.com/sight/xianyang632/1833345.html?scene=onlinesearch,34.335445,108.715382
知识科普型,博物馆,39167418,陇县博物馆,0.0,0,,陇县,陇县,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0105q120009x5oidhF970.jpg,https://you.ctrip.com/sight/longcounty2764/3350179.html?scene=onlinesearch,34.898786,106.865245
知识科普型,博物馆,51982238,西安市曲江红色记忆博物馆,0.0,0,大雁塔/大唐不夜城,西安,西安 · 大雁塔/大唐不夜城,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/0103o1200095wp0lwB97F.png,https://you.ctrip.com/sight/xian7/4631405.html?scene=onlinesearch,34.201143,108.962491
知识科普型,博物馆,91477223,西北农林科技大学博览园-土壤博物馆,4.0,3,,咸阳,咸阳,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/01023120003jn7qg53F24.jpg,https://you.ctrip.com/sight/xianyang632/5710202.html?scene=onlinesearch,34.271376,108.077839
知识科普型,博物馆,145632689,黎坪国家地质公园博物馆,0.0,0,,汉中,汉中,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/hanzhong486/145632689.html?scene=onlinesearch,32.846707,106.612616
知识科普型,博物馆,148561892,陕西历史博物馆-第五展厅,4.0,1,小寨/陕西历史博物馆,西安,西安 · 小寨/陕西历史博物馆,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/xian7/148561892.html?scene=onlinesearch,34.230098,108.96112
知识科普型,博物馆,145167522,移民博物馆,0.0,0,安康市区,安康,安康 · 安康市区,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/0HJ2s12000g8x0t41C187.jpg,https://you.ctrip.com/sight/ankang545/145167522.html?scene=onlinesearch,32.708659,109.041658
